MonthClaimed,VehiclePrice,FraudFound_P,Deductible,DriverRating,Days_Policy_Accident,Days_Policy_Claim,PastNumberOfClaims,AgeOfVehicle,AgeOfPolicyHolder,NumberOfSuppliments,AddressChange_Claim,NumberOfCars,Year,AccidentArea_IsUrban,Sex_IsMale,Fault_IsPolicyholder,PoliceReportFiled_IsYes,WitnessPresent_IsYes,AgentType_IsExternal,isWithinAgeRange_IsTrue,Make_Accura,Make_BMW,Make_Chevrolet,Make_Dodge,Make_Ford,Make_Honda,Make_Jaguar,Make_Lexus,Make_Mazda,Make_Mecedes,Make_Mercury,Make_Nisson,Make_Pontiac,Make_Porche,Make_Saab,Make_Saturn,Make_Toyota,Make_VW,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widow,PolicyType_Sedan - All Perils,PolicyType_Sedan - Collision,PolicyType_Sedan - Liability,PolicyType_Sport - All Perils,PolicyType_Sport - Collision,PolicyType_Utility - All Perils,PolicyType_Utility - Collision,PolicyType_Utility - Liability,Make_Ferrari,PolicyType_Sport - Liability,Normalised_Age
7.0,1.0,0,1.0,0.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.0330898788959468
10.0,1.0,0,1.0,2.0,4.0,2.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.10270564976764107
0.0,1.0,0,1.0,0.0,4.0,2.0,1.0,4.0,3.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.6274486186589512
6.0,1.0,0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.546320366611552
6.0,1.0,0,1.0,3.0,4.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-1.763244147322539
4.0,5.0,0,1.0,3.0,4.0,2.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.806398942763023
7.0,1.0,0,1.0,0.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-1.5198593911803417
11.0,2.0,0,1.0,0.0,4.0,2.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.1953463829907451
11.0,2.0,0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,3.0,0.0,0.0,2.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1142181309433459
6.0,1.0,0,1.0,2.0,4.0,2.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5894751620520359
5.0,1.0,0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.546320366611552
3.0,1.0,0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.4651921145641529
4.0,1.0,1,1.0,1.0,4.0,2.0,1.0,5.0,3.0,1.0,4.0,1.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1.0330898788959468
10.0,1.0,0,1.0,0.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.30293561046935463
5.0,5.0,1,1.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,4.0,1.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.8708333748011485
5.0,1.0,0,1.0,0.0,4.0,2.0,0.0,6.0,4.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.22180735842195548
7.0,1.0,0,1.0,0.0,4.0,2.0,3.0,6.0,4.0,2.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.14067910637455633
7.0,1.0,0,1.0,0.0,4.0,2.0,2.0,7.0,6.0,3.0,0.0,0.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.887527194810422
1.0,0.0,0,1.0,2.0,4.0,2.0,2.0,6.0,3.0,1.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.7897051227537495
10.0,1.0,0,1.0,3.0,4.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
9.0,5.0,0,1.0,2.0,4.0,2.0,2.0,6.0,3.0,3.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.4651921145641529
9.0,1.0,0,3.0,0.0,4.0,2.0,2.0,6.0,4.0,0.0,4.0,1.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.22180735842195548
6.0,2.0,0,1.0,3.0,4.0,2.0,2.0,6.0,5.0,3.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.0762446743364307
9.0,0.0,0,1.0,2.0,4.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.725270690715624
6.0,2.0,1,2.0,0.0,4.0,2.0,0.0,7.0,4.0,3.0,3.0,1.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
3.0,1.0,0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,0.0,0.0,2.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.546320366611552
8.0,2.0,0,1.0,1.0,4.0,2.0,2.0,6.0,4.0,1.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.38406386251675373
10.0,2.0,0,1.0,3.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.9519616268485477
4.0,1.0,0,1.0,2.0,4.0,2.0,3.0,6.0,5.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.5083469100046367
6.0,5.0,0,1.0,0.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.1953463829907451
6.0,1.0,0,1.0,1.0,4.0,2.0,3.0,6.0,4.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.2649621538624393
0.0,5.0,0,1.0,1.0,4.0,2.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.10270564976764107
8.0,1.0,0,1.0,1.0,4.0,2.0,2.0,6.0,4.0,2.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
8.0,1.0,0,1.0,0.0,4.0,2.0,2.0,6.0,3.0,3.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.1142181309433459
3.0,1.0,0,1.0,0.0,4.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.8328599181942333
0.0,5.0,0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,-1.763244147322539
2.0,1.0,0,2.0,1.0,4.0,2.0,0.0,6.0,4.0,3.0,3.0,2.0,0.0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.38406386251675373
10.0,2.0,0,1.0,2.0,4.0,2.0,2.0,7.0,4.0,3.0,4.0,1.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.34609040590983847
4.0,2.0,1,1.0,0.0,4.0,2.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.8708333748011485
2.0,1.0,0,1.0,0.0,4.0,2.0,1.0,5.0,3.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1953463829907451
8.0,1.0,0,1.0,1.0,4.0,2.0,3.0,7.0,6.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.4818859345734263
5.0,1.0,0,1.0,2.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7897051227537495
4.0,2.0,0,1.0,3.0,4.0,2.0,1.0,7.0,6.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.9686554468578212
9.0,1.0,0,1.0,1.0,4.0,2.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.30293561046935463
0.0,1.0,0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.7897051227537495
8.0,1.0,0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,2.0,0.0,0.0,2.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.9519616268485477
8.0,5.0,0,1.0,0.0,4.0,2.0,2.0,6.0,4.0,3.0,0.0,0.0,0.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.38406386251675373
4.0,4.0,0,1.0,3.0,4.0,2.0,2.0,7.0,6.0,3.0,0.0,0.0,1.0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.887527194810422
8.0,5.0,0,1.0,1.0,4.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.4651921145641529
7.0,1.0,0,1.0,2.0,4.0,2.0,1.0,5.0,3.0,2.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.7897051227537495
9.0,2.0,0,1.0,0.0,4.0,2.0,1.0,6.0,3.0,1.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.7897051227537495
1.0,2.0,0,1.0,2.0,4.0,2.0,3.0,6.0,4.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.34609040590983847
9.0,1.0,1,1.0,3.0,4.0,2.0,2.0,5.0,3.0,3.0,0.0,2.0,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1142181309433459
5.0,1.0,0,1.0,1.0,4.0,2.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-0.546320366611552
4.0,2.0,0,1.0,1.0,4.0,2.0,1.0,6.0,3.0,0.0,4.0,1.0,2.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-1.1142181309433459
0.0,5.0,0,1.0,2.0,4.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,1.0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.30293561046935463
9.0,1.0,1,1.0,2.0,4.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.8328599181942333
1.0,0.0,1,1.0,2.0,4.0,2.0,2.0,5.0,3.0,1.0,0.0,0.0,1.0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.7085768707063503
8.0,2.0,0,1.0,1.0,4.0,2.0,2.0,7.0,5.0,0.0,0.0,2.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.0762446743364307
5.0,1.0,0,1.0,3.0,4.0,2.0,3.0,7.0,5.0,0.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.4272186579572376
3.0,2.0,0,1.0,3.0,4.0,2.0,1.0,7.0,5.0,3.0,0.0,0.0,2.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5083469100046367
3.0,1.0,0,1.0,2.0,4.0,2.0,2.0,7.0,5.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7517316661468342
9.0,1.0,0,1.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.5198593911803417
9.0,1.0,0,1.0,3.0,4.0,2.0,1.0,6.0,4.0,2.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.30293561046935463
4.0,1.0,0,1.0,3.0,4.0,2.0,2.0,7.0,5.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.670603414099435
1.0,1.0,0,1.0,0.0,4.0,2.0,2.0,6.0,6.0,3.0,0.0,0.0,1.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.9686554468578212
3.0,5.0,0,1.0,1.0,4.0,2.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-0.059550854327157204
9.0,1.0,0,1.0,2.0,4.0,2.0,2.0,7.0,5.0,2.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.7517316661468342
9.0,1.0,0,1.0,1.0,4.0,2.0,2.0,7.0,7.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.861066219379212
9.0,2.0,0,1.0,1.0,4.0,2.0,0.0,6.0,4.0,1.0,0.0,2.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.021577397720241934
6.0,2.0,0,1.0,1.0,4.0,2.0,3.0,6.0,4.0,2.0,0.0,0.0,1.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.1838339018150402
8.0,5.0,0,1.0,2.0,4.0,2.0,3.0,6.0,4.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10270564976764107
6.0,1.0,0,1.0,1.0,4.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.22180735842195548
11.0,1.0,0,1.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,0.0,0.0,2.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.9139881702416325
10.0,2.0,0,1.0,0.0,4.0,2.0,1.0,7.0,5.0,3.0,0.0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.9951164222890315
8.0,1.0,0,1.0,1.0,4.0,2.0,0.0,7.0,5.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.5894751620520359
1.0,1.0,0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.7085768707063503
3.0,2.0,0,1.0,2.0,4.0,2.0,2.0,6.0,4.0,1.0,0.0,0.0,1.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.38406386251675373
9.0,1.0,0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.763244147322539
3.0,5.0,0,1.0,3.0,4.0,2.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.8328599181942333
3.0,1.0,0,1.0,0.0,4.0,2.0,2.0,7.0,6.0,3.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.9686554468578212
9.0,1.0,0,1.0,2.0,4.0,2.0,0.0,7.0,7.0,1.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.536553211189615
10.0,1.0,0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.1953463829907451
2.0,1.0,0,1.0,3.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.34609040590983847
5.0,1.0,0,1.0,1.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,2.0,1.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.2649621538624393
9.0,1.0,0,1.0,1.0,4.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.9686554468578212
1.0,2.0,0,1.0,2.0,4.0,2.0,2.0,7.0,6.0,1.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.238501178431229
8.0,1.0,0,1.0,3.0,4.0,2.0,1.0,7.0,6.0,2.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.806398942763023
9.0,2.0,0,1.0,0.0,4.0,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-0.22180735842195548
8.0,1.0,0,1.0,0.0,4.0,2.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-1.1142181309433459
4.0,5.0,0,1.0,2.0,4.0,2.0,0.0,7.0,5.0,0.0,0.0,0.0,2.0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.5083469100046367
6.0,5.0,0,1.0,0.0,4.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,0.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.455424959142216
10.0,2.0,0,1.0,0.0,4.0,2.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.30293561046935463
6.0,3.0,0,1.0,3.0,4.0,2.0,3.0,6.0,4.0,3.0,0.0,0.0,1.0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,-0.22180735842195548
0.0,5.0,0,1.0,3.0,4.0,2.0,0.0,7.0,6.0,0.0,0.0,0.0,1.0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.806398942763023
